Agent_Age,Agent_Rating,Traffic,Vehicle,Delivery_Duration,Weather_Fog,Weather_Sandstorms,Weather_Stormy,Weather_Sunny,Weather_Windy,Area_Other,Area_Semi-Urban,Area_Urban,Category_Books,Category_Clothing,Category_Cosmetics,Category_Electronics,Category_Grocery,Category_Home,Category_Jewelry,Category_Kitchen,Category_Outdoors,Category_Pet Supplies,Category_Shoes,Category_Skincare,Category_Snacks,Category_Sports,Category_Toys,distance_km,hour,is_peak,dist_x_traffic,hour_sin,distance_x_peak,peak_weight
31,4.2,3,motorcycle ,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.076258901183188,21,1,51.22877670354956,-0.7071067811865477,17.076258901183188,2
39,4.1,3,scooter ,170,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.22083460710881,21,1,27.66250382132643,-0.7071067811865477,9.22083460710881,2
29,4.6,3,van,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.161605446010208,19,1,36.484816338030626,-0.9659258262890684,12.161605446010208,2
29,4.6,2,scooter ,115,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.080882967594328,14,0,12.161765935188656,-0.4999999999999998,0.0,1
37,4.9,1,motorcycle ,135,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67414369897644,18,1,4.67414369897644,-1.0,4.67414369897644,2
33,4.7,2,motorcycle ,130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.29013467763468,12,0,12.58026935526936,1.2246467991473532e-16,0.0,1
31,3.9,0,scooter ,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.709003371535417,23,0,0.0,-0.25881904510252157,0.0,0
37,4.6,2,motorcycle ,205,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.29013467763468,12,0,12.58026935526936,1.2246467991473532e-16,0.0,1
26,4.4,0,motorcycle ,115,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.31488473286169,23,0,0.0,-0.25881904510252157,0.0,0
24,4.6,1,motorcycle ,150,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.137482577838597,17,1,17.137482577838597,-0.9659258262890683,17.137482577838597,0
23,4.8,0,scooter ,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.145067434621583,10,0,0.0,0.49999999999999994,0.0,0
36,4.9,0,scooter ,135,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.572533729286321,9,0,0.0,0.7071067811865476,0.0,0
39,4.8,2,motorcycle ,140,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.21800234869445,12,0,12.4360046973889,1.2246467991473532e-16,0.0,1
20,4.7,1,motorcycle ,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.463883024166657,17,1,12.463883024166657,-0.9659258262890683,12.463883024166657,0
20,5.0,3,motorcycle ,180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.20658151050797,19,1,60.61974453152391,-0.9659258262890684,20.20658151050797,2
29,4.3,0,motorcycle ,140,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.081116432461174,23,0,0.0,-0.25881904510252157,0.0,0
36,4.8,1,motorcycle ,155,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.138077427627866,18,1,17.138077427627866,-1.0,17.138077427627866,2
36,4.0,3,motorcycle ,220,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.631343698142908,20,1,40.894031094428726,-0.8660254037844386,13.631343698142908,2
22,4.8,0,scooter ,75,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.074063090452917,22,0,0.0,-0.5000000000000004,0.0,0
38,4.4,1,motorcycle ,165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.723264172167632,17,1,10.723264172167632,-0.9659258262890683,10.723264172167632,0
39,4.9,3,motorcycle ,150,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.600994631258685,19,1,22.802983893776055,-0.9659258262890684,7.600994631258685,2
24,4.9,1,scooter ,110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.562982485200135,18,1,7.562982485200135,-1.0,7.562982485200135,2
30,4.1,0,motorcycle ,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.007734763744617,23,0,0.0,-0.25881904510252157,0.0,0
35,4.8,1,motorcycle ,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.829314445199353,17,1,13.829314445199353,-0.9659258262890683,13.829314445199353,0
33,4.5,0,van,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.969116967730173,23,0,0.0,-0.25881904510252157,0.0,0
39,4.7,1,motorcycle ,105,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.92326745824626,18,1,10.92326745824626,-1.0,10.92326745824626,2
31,4.3,3,motorcycle ,220,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.117036432265502,21,1,36.35110929679651,-0.7071067811865477,12.117036432265502,2
37,4.5,0,scooter ,130,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5525704156536744,8,0,0.0,0.8660254037844387,0.0,0
37,4.7,0,scooter ,26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.663566689152146,22,0,0.0,-0.5000000000000004,0.0,0
33,5.0,2,motorcycle ,155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5294972211332267,11,0,3.0589944422664535,0.258819045102521,0.0,0
24,4.6,0,scooter ,19,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.435201537430714,23,0,0.0,-0.25881904510252157,0.0,0
33,4.5,3,scooter ,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.916757259074618,19,1,35.75027177722386,-0.9659258262890684,11.916757259074618,2
39,4.7,1,motorcycle ,190,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.486117701549256,18,1,10.486117701549256,-1.0,10.486117701549256,2
37,4.6,1,motorcycle ,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.583078662317007,18,1,13.583078662317007,-1.0,13.583078662317007,2
25,4.9,0,scooter ,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.6831914051315,22,0,0.0,-0.5000000000000004,0.0,0
28,4.8,1,scooter ,55,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.193093962702912,19,1,9.193093962702912,-0.9659258262890684,9.193093962702912,2
38,4.7,2,motorcycle ,155,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.2178836475581045,13,0,12.435767295116209,-0.2588190451025208,0.0,1
31,4.6,1,motorcycle ,125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.326872529115304,17,1,9.326872529115304,-0.9659258262890683,9.326872529115304,0
25,4.8,3,motorcycle ,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.179538450826048,19,1,27.538615352478143,-0.9659258262890684,9.179538450826048,2
35,4.9,3,motorcycle ,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.880651848535559,21,1,32.64195554560668,-0.7071067811865477,10.880651848535559,2
39,4.7,3,motorcycle ,210,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.565262855251525,19,1,31.695788565754576,-0.9659258262890684,10.565262855251525,2
38,3.9,3,motorcycle ,210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.100062421152574,19,1,36.30018726345772,-0.9659258262890684,12.100062421152574,2
35,4.7,3,motorcycle ,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.657159718107683,21,1,13.971479154323049,-0.7071067811865477,4.657159718107683,2
29,4.7,0,motorcycle ,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.9812178551917965,9,0,0.0,0.7071067811865476,0.0,0
27,4.6,3,scooter ,125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.56126563284071,20,1,13.68379689852213,-0.8660254037844386,4.56126563284071,2
38,4.3,3,motorcycle ,270,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.989916877275611,21,1,41.969750631826834,-0.7071067811865477,13.989916877275611,2
36,4.9,0,motorcycle ,105,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.64228895373868,23,0,0.0,-0.25881904510252157,0.0,0
26,4.0,2,motorcycle ,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.147404652636645,15,0,12.29480930527329,-0.7071067811865471,0.0,0
26,4.1,3,motorcycle ,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.428477357470895,19,1,40.28543207241268,-0.9659258262890684,13.428477357470895,2
36,4.9,1,motorcycle ,85,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.32728515796102,17,1,9.32728515796102,-0.9659258262890683,9.32728515796102,0
21,4.7,0,motorcycle ,80,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.489792976782627,9,0,0.0,0.7071067811865476,0.0,0
35,4.7,3,van,135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.418394742110447,20,1,37.25518422633134,-0.8660254037844386,12.418394742110447,2
20,4.5,2,motorcycle ,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.217860689144307,12,0,12.435721378288614,1.2246467991473532e-16,0.0,1
23,4.6,3,motorcycle ,230,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.787803344501583,21,1,41.36341003350475,-0.7071067811865477,13.787803344501583,2
37,5.0,3,motorcycle ,145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.080187058763224,19,1,27.240561176289674,-0.9659258262890684,9.080187058763224,2
26,4.8,3,motorcycle ,115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.31544163550089,19,1,27.946324906502674,-0.9659258262890684,9.31544163550089,2
29,5.0,0,scooter ,55,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.161417162421785,22,0,0.0,-0.5000000000000004,0.0,0
26,4.9,1,motorcycle ,140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.636875038860897,17,1,16.636875038860897,-0.9659258262890683,16.636875038860897,0
29,4.8,3,motorcycle ,125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.19295116708344,19,1,27.578853501250318,-0.9659258262890684,9.19295116708344,2
29,4.7,0,motorcycle ,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0182264849996012,10,0,0.0,0.49999999999999994,0.0,0
21,4.9,1,scooter ,130,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.395420246829376,18,1,4.395420246829376,-1.0,4.395420246829376,2
22,4.3,0,motorcycle ,115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.109059104393369,10,0,0.0,0.49999999999999994,0.0,0
31,4.0,1,motorcycle ,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.916582838288104,17,1,11.916582838288104,-0.9659258262890683,11.916582838288104,0
20,4.5,0,motorcycle ,55,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.116248509790061,8,0,0.0,0.8660254037844387,0.0,0
30,3.9,3,van,160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.116950608888414,19,1,36.35085182666524,-0.9659258262890684,12.116950608888414,2
36,4.8,1,motorcycle ,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.868263117988388,17,1,10.868263117988388,-0.9659258262890683,10.868263117988388,0
24,4.7,1,scooter ,65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.218153086065015,15,0,6.218153086065015,-0.7071067811865471,0.0,0
32,4.7,0,van,125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.554424975889475,9,0,0.0,0.7071067811865476,0.0,0
25,5.0,1,motorcycle ,135,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.313017158714828,18,1,9.313017158714828,-1.0,9.313017158714828,2
27,4.5,1,scooter ,145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.147106622705506,15,0,6.147106622705506,-0.7071067811865471,0.0,0
32,4.1,1,motorcycle ,165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.867300462045835,18,1,10.867300462045835,-1.0,10.867300462045835,2
23,4.7,1,motorcycle ,19,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.209259882041872,16,0,6.209259882041872,-0.8660254037844384,0.0,0
39,4.4,1,motorcycle ,165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.18085916835158,18,1,20.18085916835158,-1.0,20.18085916835158,2
20,4.8,3,motorcycle ,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.435201537430714,19,1,28.305604612292143,-0.9659258262890684,9.435201537430714,2
20,4.8,1,van,75,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.919755989352295,18,1,11.919755989352295,-1.0,11.919755989352295,2
29,4.6,3,scooter ,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.494291162003504,20,1,13.482873486010513,-0.8660254037844386,4.494291162003504,2
26,4.9,0,scooter ,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.85172635753384,22,0,0.0,-0.5000000000000004,0.0,0
25,5.0,0,motorcycle ,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5605734793807475,10,0,0.0,0.49999999999999994,0.0,0
34,4.7,1,motorcycle ,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.210589610314177,16,0,6.210589610314177,-0.8660254037844384,0.0,0
31,4.9,2,motorcycle ,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.17528357530834,14,0,12.35056715061668,-0.4999999999999998,0.0,1
24,4.7,3,motorcycle ,195,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.44292976252901,20,1,61.32878928758703,-0.8660254037844386,20.44292976252901,2
30,4.9,1,motorcycle ,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.830084721845328,19,1,13.830084721845328,-0.9659258262890684,13.830084721845328,2
36,4.8,1,motorcycle ,180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.37374583495492,18,1,19.37374583495492,-1.0,19.37374583495492,2
36,4.4,0,motorcycle ,185,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.857115324129595,23,0,0.0,-0.25881904510252157,0.0,0
26,4.7,3,motorcycle ,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.851557402660557,19,1,62.55467220798167,-0.9659258262890684,20.851557402660557,2
30,4.6,0,scooter ,145,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.659963190057415,23,0,0.0,-0.25881904510252157,0.0,0
20,4.8,1,scooter ,125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.717601092054723,18,1,4.717601092054723,-1.0,4.717601092054723,2
33,4.7,1,van,75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76260023979039,18,1,7.76260023979039,-1.0,7.76260023979039,2
34,4.0,3,motorcycle ,195,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.76685500858734,21,1,41.30056502576202,-0.7071067811865477,13.76685500858734,2
36,4.6,0,motorcycle ,100,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.293677673573285,23,0,0.0,-0.25881904510252157,0.0,0
33,4.6,0,motorcycle ,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9846372692856606,11,0,0.0,0.258819045102521,0.0,0
22,4.8,0,motorcycle ,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.78827586251448,22,0,0.0,-0.5000000000000004,0.0,0
38,4.7,0,scooter ,95,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5320227740641719,11,0,0.0,0.258819045102521,0.0,0
27,4.9,0,scooter ,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.421407858787804,23,0,0.0,-0.25881904510252157,0.0,0
32,4.8,3,scooter ,125,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.444776155165918,21,1,31.334328465497755,-0.7071067811865477,10.444776155165918,2
26,4.8,3,motorcycle ,215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.42075005031367,19,1,37.26225015094101,-0.9659258262890684,12.42075005031367,2
29,4.5,0,motorcycle ,75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.659373527443684,22,0,0.0,-0.5000000000000004,0.0,0
31,4.5,3,motorcycle ,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.46418980459368,20,1,37.39256941378104,-0.8660254037844386,12.46418980459368,2
28,4.6,2,motorcycle ,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.1462436583934315,12,0,12.292487316786863,1.2246467991473532e-16,0.0,1
21,4.8,1,motorcycle ,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.92908688893574,18,1,8.92908688893574,-1.0,8.92908688893574,2
21,4.0,0,motorcycle ,95,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79036212453358,22,0,0.0,-0.5000000000000004,0.0,0
30,4.9,0,motorcycle ,145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.580267822400963,23,0,0.0,-0.25881904510252157,0.0,0
29,4.7,1,motorcycle ,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.992096714696517,15,0,5.992096714696517,-0.7071067811865471,0.0,0
20,4.8,2,motorcycle ,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5297232853100244,11,0,3.059446570620049,0.258819045102521,0.0,0
28,5.0,0,motorcycle ,75,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.73594217639692,22,0,0.0,-0.5000000000000004,0.0,0
25,4.7,0,motorcycle ,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.705559922396555,23,0,0.0,-0.25881904510252157,0.0,0
38,4.8,0,motorcycle ,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1048037532854496,10,0,0.0,0.49999999999999994,0.0,0
39,4.9,0,motorcycle ,130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.610073053799191,22,0,0.0,-0.5000000000000004,0.0,0
26,4.9,1,scooter ,130,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.122100805601145,17,1,9.122100805601145,-0.9659258262890683,9.122100805601145,0
33,4.4,3,motorcycle ,215,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.906036622245484,21,1,32.718109866736455,-0.7071067811865477,10.906036622245484,2
24,4.6,1,motorcycle ,125,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.08801379933047,18,1,9.08801379933047,-1.0,9.08801379933047,2
24,4.9,1,motorcycle ,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.232303380306801,15,0,6.232303380306801,-0.7071067811865471,0.0,0
33,4.5,0,scooter ,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.611566722125085,22,0,0.0,-0.5000000000000004,0.0,0
35,4.2,3,motorcycle ,220,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.611428630407849,19,1,40.834285891223544,-0.9659258262890684,13.611428630407849,2
27,4.2,3,motorcycle ,165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.763896210757977,20,1,41.29168863227393,-0.8660254037844386,13.763896210757977,2
29,4.5,1,motorcycle ,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.657591594952301,18,1,4.657591594952301,-1.0,4.657591594952301,2
34,4.7,0,scooter ,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.34348721744278,23,0,0.0,-0.25881904510252157,0.0,0
20,4.7,2,scooter ,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.9845125598688362,11,0,5.9690251197376725,0.258819045102521,0.0,0
29,4.8,2,motorcycle ,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.058876303739157,13,0,12.117752607478314,-0.2588190451025208,0.0,1
22,4.9,1,scooter ,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.088084092164259,18,1,9.088084092164259,-1.0,9.088084092164259,2
35,4.9,3,motorcycle ,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.41706579035871,21,1,31.251197371076127,-0.7071067811865477,10.41706579035871,2
32,4.4,3,motorcycle ,210,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.164833902684475,21,1,51.49450170805342,-0.7071067811865477,17.164833902684475,2
28,4.9,3,motorcycle ,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.11387241182587,21,1,48.341617235477614,-0.7071067811865477,16.11387241182587,2
30,4.7,0,scooter ,145,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.253686339517458,22,0,0.0,-0.5000000000000004,0.0,0
22,4.7,3,scooter ,75,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.076258901183188,20,1,51.22877670354956,-0.8660254037844386,17.076258901183188,2
36,4.7,1,motorcycle ,150,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.79036212453358,18,1,7.79036212453358,-1.0,7.79036212453358,2
23,4.8,3,motorcycle ,28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.76218981785925,20,1,59.286569453577755,-0.8660254037844386,19.76218981785925,2
22,4.8,0,motorcycle ,19,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0250598092773755,10,0,0.0,0.49999999999999994,0.0,0
29,4.5,0,motorcycle ,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.8395614419349,22,0,0.0,-0.5000000000000004,0.0,0
34,4.9,3,motorcycle ,250,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.07559440107296,21,1,51.22678320321887,-0.7071067811865477,17.07559440107296,2
38,4.1,2,motorcycle ,205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5527001159059903,11,0,3.1054002318119807,0.258819045102521,0.0,0
35,5.0,1,motorcycle ,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.007734763744617,17,1,11.007734763744617,-0.9659258262890683,11.007734763744617,0
38,4.7,3,scooter ,140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.435201537430714,21,1,28.305604612292143,-0.7071067811865477,9.435201537430714,2
32,4.3,1,scooter ,175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.280572823486576,18,1,10.280572823486576,-1.0,10.280572823486576,2
20,4.5,3,motorcycle ,135,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.867300462045835,20,1,32.601901386137506,-0.8660254037844386,10.867300462045835,2
25,4.9,3,motorcycle ,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.417687564200063,21,1,37.25306269260019,-0.7071067811865477,12.417687564200063,2
29,4.5,0,scooter ,60,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93786088183146,22,0,0.0,-0.5000000000000004,0.0,0
32,4.7,3,scooter ,155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6047.919477618646,20,1,18143.75843285594,-0.8660254037844386,6047.919477618646,2
39,4.1,3,motorcycle ,195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.44292976252901,21,1,61.32878928758703,-0.7071067811865477,20.44292976252901,2
